dateTime,authorName,Message,Time
2023-03-26 23:06:38,њัחŋ่∂এ∩דវເວබד จึงใช้ใจสาดแสงเพื่อนำทาง,จีนมันแย่งขยะไปหมดแล้ว,6:09
2023-03-26 23:06:45,snowman,ไปช่วยทำไมแบบนี้ เกือบตายกันมั้ยล่ะ,6:16
2023-03-26 23:06:49,Nongnuch Wanthong,:face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear:,6:20
2023-03-26 23:06:51,รุ่ง ติ๊บปาละ,เทวดาก็ฟันคอเอาไปดิพี่บอยท่าพระจันทร์บอกครับ 5555 ดูข่าวกันครับ,6:22
2023-03-26 23:06:57,นิ สายสาม,เสมียนน่าสงสาร,6:28
2023-03-26 23:07:00,Nongnuch Wanthong,:astonished_face::astonished_face::astonished_face::astonished_face::astonished_face:,6:31
2023-03-26 23:07:06,พ่อบ้าน👺,เป็นกูไม่ช่วยอ่ะ ไม่ได้อะไรยกเว้นตาย,6:37
2023-03-26 23:07:10,DinCoVER,พม่าเกือบขิต :face_with_rolling_eyes::face_with_rolling_eyes:,6:41
2023-03-26 23:07:18,Pom noi,คนมีปื่นจะยิงตัวตาย ควรค่อยๆคุยดีกว่ามั้ย อย่าใจร้อนไปแย่งปืน,6:49
2023-03-26 23:07:19,Prath C,ปืนอะไรหวา เล็กๆ คล้ายโคลด์ดีเฟนเดอร์ ,6:50
2023-03-26 23:07:19,Rittidech ฤทธิเดช,กุก็เครียด,6:50
2023-03-26 23:07:20,R.P.G R.P.G,ไมเกรนรึเปล่า,6:51
2023-03-26 23:07:25,เตี้ย :,จนเครียด,6:56
2023-03-26 23:07:26,อุซึมากิ นารูโตะ,R.P.G.รักลุงปมม้ายค้าบ,6:57
2023-03-26 23:07:26,Chalemsak Supunnok,"รักลุงตู่ ลุงตู่อยู่ยาว10,000ปี",6:57
2023-03-26 23:07:32,ต่อแวลา,ไป,7:03
2023-03-26 23:07:35,ดิเรก,:eyes-purple-crying::eyes-purple-crying::eyes-purple-crying::eyes-purple-crying::eyes-purple-crying::eyes-purple-crying::eyes-purple-crying::eyes-purple-crying:,7:06
2023-03-26 23:07:41,da in,สวัสดีเรื่องเล่าเช้านี้ค่ะ อากาศมันร้อนค่ะ,7:13
2023-03-26 23:07:42,Nils Mj,มันไม่บ้าหีอก ถ้ามันบ้าคงไม่ยิงตัวเอง,7:13
2023-03-26 23:07:45,R.P.G R.P.G,ไม่ฮ่ะ,7:16
2023-03-26 23:08:09,Nils Mj,คงกลัวตายไปแล้วไม่มีเพื่อน,7:40
2023-03-26 23:08:17,ต่อแวลา,ุถุงทองไ,7:48
2023-03-26 23:08:29,Nils Mj,ฉลาดอีกนะไม่ยิงเมียตัวเอง,8:00
2023-03-26 23:08:33,Prath C,สยองเหลือเกิน ,8:04
2023-03-26 23:08:34,พ่อบ้าน👺,ชั่วจิงๆ,8:05
2023-03-26 23:08:34,ปิยะดา แย้มเพ็ง,สวัสดีมีความสุขนะค่ะ,8:05
2023-03-26 23:08:38,พงษ์ศักดิ์,สวัสดีครับเรื่องเล่าเช้านี้ทั้งสองท่าน,8:09
2023-03-26 23:08:50,iFM999,เกินไปหัวหน้า,8:21
2023-03-26 23:08:52,Nils Mj,ยุคลุงกราดยิงวันเว้นวัน,8:23
2023-03-26 23:08:52,Paisri Thaong,ทีมข่าวเช้านี้ทุกคน:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::person_raising_hand::person_raising_hand:,8:23
2023-03-26 23:08:52,њัחŋ่∂এ∩דវເວබד จึงใช้ใจสาดแสงเพื่อนำทาง,น่าสงสาร,8:23
2023-03-26 23:08:59,Dvnh Fghgg,จุดอ่อนคืออยู่ในนั้น,8:30
2023-03-26 23:09:03,R.P.G R.P.G,เพื่อนเด็ก เปียกปะ แปลกๆ,8:34
2023-03-26 23:09:04,อุซึมากิ นารูโตะ,ไหนไป้าถุงทองของปมนะ,8:35
2023-03-26 23:09:05,เช็ดเข้ อาราเล่สังฆัง,ไม่ได้เครียดเมียจะยิงทำไม เห็นใจผุ้ก่อเหตุมั้ง อิอิ,8:36
2023-03-26 23:09:09,ต่อแวลา,ถ้าสมมุดว่าพนักงานไม่ทำตามหน้าที่จะเกิดอะไรกับพนักงานึนนั่น,8:40
2023-03-26 23:09:13,Chalemsak Supunnok,:takeout::takeout::takeout::takeout:,8:44
2023-03-26 23:09:15,Nils Mj,เพิ่งกราดยิง เมื่อวันก่อน,8:46
2023-03-26 23:09:16,เมธี อริยะ,จะให้หัวเราะหรอ:sneezing_face:,8:47
2023-03-26 23:09:31,Nils Mj,วันนี้กราดยิงอีกแล้ว,9:02
2023-03-26 23:09:35,อุซึมากิ นารูโตะ,ไม่รักลุงตกนรกนะค้าบ,9:06
2023-03-26 23:09:38,POEY,"ต้องโทษพ่อแม่มีลูกไม่ดูแล,,,แล้วยังเสื้อกจะมีลูก",9:09
2023-03-26 23:09:52,Witchapat,:crying_face:,9:23
2023-03-26 23:09:56,Pom noi,อุ้มลุงตูบลงไปที,9:27
2023-03-26 23:09:57,ต่อแวลา,ยังจะได้ทำงานที่นั่นอยุ่อีกไหมถ้าเปรียบแบบทั่วไปที่เข้าทำกัน,9:28
2023-03-26 23:09:59,narak jung,รอข่าวตั้ม,9:31
2023-03-26 23:10:22,Nils Mj,พรรคภูมิใจไทยกับพรรคประชาธิปัต สนับสนุนเผด็จการ,9:53
2023-03-26 23:10:25,༺ ƉσŔმγმӄι ༻,เด้กๆทำไมไม่ถ่ายคลิปไว้ละ,9:56
2023-03-26 23:10:27,เมธี อริยะ,แค่ไปช้อนปลากัดเอง ผิดอะไร:loudly_crying_face::loudly_crying_face::loudly_crying_face:,9:58
2023-03-26 23:10:28,ไอ้หนุ่มรถไถ🚜🚜,น่าจะเป็น ตู่นะ:woozy_face::face_with_tears_of_joy:,10:00
2023-03-26 23:10:31,สลิ่มกลับใจ,:triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::grinning_squinting_face:,10:02
2023-03-26 23:10:32,Tomas fuentes,พระเยซูสละชีวิตและฟื้นคืนพระชนม์อีกครั้งเพื่อการให้อภัยและความรอดนิรันดร์ของจิตวิญญาณ เราพบการให้อภัย ชีวิต ความหวังใหม่ พักผ่อน ความสงบสุข ความรัก ความสุข ความรอด พระเยซูคือทางไปสู่พระเจ้าและสวรรค์,10:03
2023-03-26 23:10:37,รัตนา รุ่งฟ้าอมร,ท%%,10:08
2023-03-26 23:10:41,Prath C,สยองมาก ปล่อยให้เด็กตาย หน้าตาเฉย,10:12
2023-03-26 23:10:42,PrayutmfpFC,เสพ ยาป่าว,10:13
2023-03-26 23:10:49,สลิ่มกลับใจ,:triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:,10:20
2023-03-26 23:11:00,Wisanuwan Puengtumjit,  ช่วงนี้ปิดเทอม เด็กๆออกเที่ยวผจญภัย ต้องคอยเตือนให้ดี,10:31
2023-03-26 23:11:02,เมธี อริยะ,คุกๆๆๆ,10:33
2023-03-26 23:11:05,แม่พี่อ้วน มีลูกหมู3ตัว,เด็กลงไปเล่นเองมั้ย,10:36
2023-03-26 23:11:08,R.P.G R.P.G,โดนใส่ร้ายรึเปล่า,10:39
2023-03-26 23:11:13,њัחŋ่∂এ∩דវເວබד จึงใช้ใจสาดแสงเพื่อนำทาง,เด็กอยากได้แค่ปลากัดเอง,10:44
2023-03-26 23:11:13,Nils Mj,บอกแล้ว สังคมไทย คนบาปหนา ป.ท ไม่เจริญหรอก,10:44
2023-03-26 23:11:19,เตี้ย :,:face-orange-raised-eyebrow:,10:51
2023-03-26 23:11:21,ต่อแวลา,ว่าเจ้าอาสามาทำห้าที่ตรงนี้แล้วนะตำแหน่งนี้แล้วนะตามที่ละบุในสัญญาว่าจะมาทำตามที่สัญญาละบุไว้ตามที่ได้ตกลงกันไว้ในเวลาสี่ปี,10:52
2023-03-26 23:11:29,weed,เสพข่าวอย่างมีสติครับ,11:00
2023-03-26 23:11:34,นายพลวัต สุวรรณวงค์,เป้นบ่อทรายครับ,11:05
2023-03-26 23:11:36,Rittidech ฤทธิเดช,ชายคนนั้น กลายเป็นคนสติไม่ดีชวยเลย,11:07
2023-03-26 23:11:41,Nongnuch Wanthong,เอาใบรับรองแพทย์มาโชว์สิ :expressionless_face::expressionless_face::expressionless_face::expressionless_face::expressionless_face:,11:12
2023-03-26 23:11:44,นายพลวัต สุวรรณวงค์,เหมืองทราย,11:15
2023-03-26 23:11:44,เช็ดเข้ อาราเล่สังฆัง,มีคนเเจงรายละเอียดไหมละถ้ามีก็เข้าไปฟังสิ,11:15
2023-03-26 23:11:45,สลิ่มกลับใจ,อาพีจี ผัวดิฉันค้าาาาาา:red_heart:,11:16
2023-03-26 23:11:46,Pongpan Kovijitpaisan,ระวังเด็กโกหกนะ จริงๆ,11:17
2023-03-26 23:11:47,อถิวัฒ โยฮันสัน,ไม่เกี่ยวกับม้า,11:18
2023-03-26 23:11:48,อุซึมากิ นารูโตะ,ใส่ปลาร้าแทนได้บ่ค้าบR.P.G.ค้าบ,11:19
2023-03-26 23:11:54,วินัย การะสุข,หลานเป็นคนดี,11:25
2023-03-26 23:11:59,Nils Mj,รังสีความชั่วปกคุม ทั่วแผ่นดิน,11:30
2023-03-26 23:11:59,เมธี อริยะ,คุกๆๆๆ,11:30
2023-03-26 23:12:06,PrayutmfpFC,ทำไม ไม่ตรวจฉี คนก่อเหตุ,11:37
2023-03-26 23:12:07,สลิ่มกลับใจ,อาพีจีผัว ดิฉันค้าาาาาาาา:red_heart:,11:38
2023-03-26 23:12:10,Sahaphan Phichaya-adisorn,โทษตัวเองเถอะครับ พ่อแม่เด็กอ่ะ,11:41
2023-03-26 23:12:12,เช็ดเข้ อาราเล่สังฆัง,เขาก็ประกาศๆผานๆไม่ดังเรื่องส่วนตัวมากเกินไปก็ปล่อยผ่าน,11:43
2023-03-26 23:12:14,ต่อแวลา,ยครบสี่ปีประเทษไห้มีการรับสมัคไหเลทอกไหมเป็นตัวแทนแต่ละที่,11:45
2023-03-26 23:12:16,ไอ้หนุ่มรถไถ🚜🚜,เด็กไทย จมน้ำตายเพียบ เพราะว่ายน้ำไม่เป็น:woozy_face::woozy_face::woozy_face:,11:47
2023-03-26 23:12:16,อุซึมากิ นารูโตะ,ไม่เกี่ยวกับม้าเกี่ยวกับลาค้าบ,11:47
2023-03-26 23:12:22,Yong Kung,ไม่ชอบ2จอ,11:53
2023-03-26 23:12:22,R.P.G R.P.G,:face_with_rolling_eyes:,11:53
2023-03-26 23:12:23,Siriwat S.,สักวันได้ตายเพราะลูก,11:54
2023-03-26 23:12:26,จิ หลอย,น่าจะจับป้าลงน้ำไปดัวย,11:57
2023-03-26 23:12:26,Nils Mj,ไทยเราถูกสาป ไม่ให้เจริญ,11:57
2023-03-26 23:12:33,Tomas fuentes,สิ่งสวยงามในชีวิตนำมาซึ่งความสุข ความหวังและความรัก ทุกวันคือวันใหม่ที่จะตัดสินใจ และให้ความสุข ความหวังและความรัก หว่านความสุข สันติภาพและความรัก จงเป็นอิสระและมีความสุข:raising_hands::people_hugging:,12:04
2023-03-26 23:12:35,Annou 1234,ขอให้น้องผู้เสียชีวิต ไปสู่ภพภูมิที่ดี ขอแสดงความเสียใจกับครอบครัวของน้องเขาพูดถึงชีวิต ให้คุณตำรวจจับคนบ้าให้ได้นะคะ,12:07
2023-03-26 23:12:36,U sai,เขามีสติไม่ดี..ไม่ใช่คนไม่ดี,12:07
2023-03-26 23:12:40,สลิ่มกลับใจ,อุซึมากิ ผัวน้อยยยยดิฉันนน:red_heart::red_heart::red_heart:,12:11
2023-03-26 23:12:44,Nongnuch Wanthong,:face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow:,12:15
2023-03-26 23:12:44,Prath C,เด็กโกหกนี่มีจริง ก.ค.ปีก่อน เคสจมน้ำแล้ว ชี้คนเมาว่าทำ,12:15
2023-03-26 23:12:48,udomrat,คนเป็นโรคแบบนี้ใจคิดอะไรเขาไม่รู้ตัว,12:19
2023-03-26 23:12:49,@เอกแค้มป์ปิ้ง,ยายก็สะติไม่ดี ,12:20
2023-03-26 23:12:54,วัฒน์ ออร์คิดส์,สวัสดีครับ:folded_hands:,12:25
2023-03-26 23:12:56,ไอ้หนุ่มรถไถ🚜🚜,อีกแล้ว:woozy_face::woozy_face::woozy_face:,12:27
2023-03-26 23:12:58,Tomas fuentes,สวัสดี:yougotthis::virtualhug:ทักทายเพื่อนที่น่ารักและสวยงามทุกคน ฉันรักคุณมาก สบายดี มีความสุขมาก ฉันส่งความรักให้คุณ ความสงบสุข ความสุข,12:29
2023-03-26 23:12:59,Naruemol Tubkan,ยิ่งพุดยิ่แย่นะแม่,12:30
2023-03-26 23:13:01,KITTY,เด็กผู้ชายจมน้ำตายเยอะกว่าเด็กผู้หญิง,12:32
2023-03-26 23:13:05,อุซึมากิ นารูโตะ,แฮร่ะๆป้านงนุชรักลุงปมม้ายค้าบ,12:36
2023-03-26 23:13:10,ต่อแวลา,สิ่งนี้คือคำสัญญาว่าพวกเจ้าไม่ใช้พนักงานในออฟฟิสที่ต้องอยุ่แต่ในออฟฟิสสี่ปี,12:41
2023-03-26 23:13:10,Nils Mj,555555,12:41
2023-03-26 23:13:13,เมธี อริยะ,ไปซักผ้า:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,12:44
2023-03-26 23:13:14,เช็ดเข้ อาราเล่สังฆัง,55555555555555,12:45
2023-03-26 23:13:16,R.P.G R.P.G,ไปจับปลาแล้วเด็กทะเลาะกันในน้ำรึเปล่าฮ่ะ แปลกๆ,12:47
2023-03-26 23:13:19,เช็ดเข้ อาราเล่สังฆัง,5555555555555เอิ๊กกกกกกกกกก,12:50
2023-03-26 23:13:26,แด๊ก ยอดกะทิ,คนบ้ามันเยอะจริงนะ สังคมนี้,12:57
2023-03-26 23:13:27,Nils Mj,ทำยังกับบ้านมัน,12:58
2023-03-26 23:13:31,Pom noi,ถ้าสติไม่ดีจริง กม.ถือว่าไม่มีเจตนา ไม่มีความผิด,13:02
2023-03-26 23:13:33,ต่อแวลา,หน้าที่ของพวกเจ้าไม่ใช้ตรงนั่น,13:04
2023-03-26 23:13:34,เช็ดเข้ อาราเล่สังฆัง,อย่าเถียงคนบ้าเข้าใจ มั๊ย ครัชชช์,13:05
2023-03-26 23:13:36,ANYA 🇱🇦,Good morning everyone :folded_hands::folded_hands:,13:07
2023-03-26 23:13:42,สลิ่มกลับใจ,อาพีจี ผัวหลวงดิฉัน:red_heart:,13:13
2023-03-26 23:13:52,อุซึมากิ นารูโตะ,น่าจะจับปูมากกว่าค้าบR.P.G.ค้าบ,13:23
2023-03-26 23:13:55,KEN ZERO,มันหะรูหะรา น่าอยู่,13:26
2023-03-26 23:13:57,สาธิต พงษ์เสนา,ซักผ้า บ้านปม...ก็ได้เหรอ ใครหว่า..:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,13:28
2023-03-26 23:13:59,Nongnuch Wanthong,หลอน หลอน หลอน :face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow:,13:30
2023-03-26 23:14:00,Pom noi,อากาศมันร้อน,13:31
2023-03-26 23:14:05,GUN POWDER,มึงไม่จ้าง รปภ.วะรวยไม่ใช่เหรอ,13:36
2023-03-26 23:14:06,ต่อแวลา,ทำแบบนั่นเหมือนพนักงานตำแหน่งต่างของคนที่มีหน้าที่ตรงนั่น,13:37
2023-03-26 23:14:09,เมธี อริยะ,ไปซักผ้า:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,13:40
2023-03-26 23:14:11,Pra Taung,อากาศมันร้อนเกิน,13:42
2023-03-26 23:14:14,Nongnuch Wanthong,งงงงงเลย:face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth:,13:45
2023-03-26 23:14:21,อุซึมากิ นารูโตะ,แฮร่ะๆ,13:52
2023-03-26 23:14:27,Nils Mj,แฮงค์ ยังกับอยู่บ้านตัวเอง 55555,13:58
2023-03-26 23:14:28,อถิวัฒ โยฮันสัน,ฮ่าๆๆ,13:59
2023-03-26 23:14:28,เช็ดเข้ อาราเล่สังฆัง,:thumbs_up: ฮาจิมๆวันนี้,13:59
2023-03-26 23:14:30,สลิ่มกลับใจ,อุซึมากิ ผัวววน้อย ฉัน:red_heart:,14:01
2023-03-26 23:14:30,Wisanuwan Puengtumjit, อยากมาทำงานมั๊งกับเปิ้ล.!!!,14:01
2023-03-26 23:14:39,Nongnuch Wanthong,:sun_with_face::hot_face::lungs::brain:เพี้ยน,14:10
2023-03-26 23:14:40,เช็ดเข้ อาราเล่สังฆัง,ประทัชชใจมากครัชชช์ ,14:11
2023-03-26 23:14:43,ชะเอม ชมชม,น่ากลัวขึ้นทุกวัน,14:14
2023-03-26 23:14:46,ท่องยุทธภพ,คนบ้าตำรวจไม่ยุ่ง,14:17
2023-03-26 23:14:49,@เอกแค้มป์ปิ้ง,โชคดีนะไอ้น้องไม่โดนตีน จนหายบ้า,14:21
2023-03-26 23:14:59,ต่อแวลา,ข้วยคนข้างนอกดูว่ามีความเดือนร้อนอะไรออกไปทำไห้คนข้างนอกหน้าที่พวกเจ้าอยุ่ตรงนั่น,14:30
2023-03-26 23:15:01,RabbitGold,ในพื้นที่ มี กำนันผู้ใหญ่บ้าน อบต. อสม. แหล่งน้ำทางธรรมชาติ ที่เป็นพื้นที่เสี่ยงต่อเด็ก ทำไมไม่มีเวรจัดดูแลละคะ ไม่ใช่ห้ามเด็กลงเล่นน้ำ แต่ควรมีการดูแลพื้นที่ของหน่วยงานเป็นระยะปะละ วันละ 8 ชั่วโมง,14:32
2023-03-26 23:15:02,Rittidech ฤทธิเดช,คนสติไม่ดี นับวันแต่จะเยอะขึ้น ประเทศไทย,14:34
2023-03-26 23:15:04,KITTY,โรคอะไร,14:35
2023-03-26 23:15:17,ต่อแวลา,ตามที่ละบุในสัญยา,14:48
2023-03-26 23:15:18,ไอซ์ Icesy,เปิ้ล:thinking_face:,14:49
2023-03-26 23:15:20,คิม จอง ตู่,คนเสื้อแดง ไม่มีวันตายครับ,14:51
2023-03-26 23:15:20,Nongnuch Wanthong,เฉยเลย:face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth:,14:51
2023-03-26 23:15:24,พีรพล สิริพิชญะนนท์,หมกมุ่นแต่กัญชา ,14:55
2023-03-26 23:15:25,นักรบ ราชอาณาจักรปาตานีสถาน,คนบ้า กฎหมายว่าคนป่วย ตำรวจทำไรไม่ได้มากครับ,14:56
2023-03-26 23:15:31,เช็ดเข้ อาราเล่สังฆัง,อย่าดูถูกคนบ้านะในอนาคตที่นี่อาจกลายเป็นโรงบาลบ้าก็เป็นได้,15:02
2023-03-26 23:15:33,สลิ่มกลับใจ,เสพยาตั่งแต่ เด็กๆๆยุคนี้ยุคตู่,15:04
2023-03-26 23:15:34,ท่องยุทธภพ,เพราะคนบ้าเป็นญาติกับตู่,15:05
2023-03-26 23:15:39,อาฮุ่ย อาฮุ่ย,ดีแต่ปุ้นไอ้หน,15:10
2023-03-26 23:15:42,ต่อแวลา,ว่าแบบไหนไปครบไครที่ไหนพูดตรงไหนแต่ละคน,15:13
2023-03-26 23:15:42,U sai,โรคป่วยจากภาครัฐ!!,15:13
2023-03-26 23:15:45,Kam Sai,มันไม่หายหรอกครับคนพวกนี้,15:16
2023-03-26 23:15:46,Kamon Pattama,ไม่ว่างทำเรื่องกัญชาอยู่,15:17
2023-03-26 23:15:46,Arthit Uppanisakron,รอ้นๆๆมั้กๆ,15:17
2023-03-26 23:15:49,prarope ngramkerkchote,รัฐบาลไม่สนหรอก ช่วงนี้เดินสายหาเสียงอบ่างเดียว,15:20
2023-03-26 23:15:53,Nils Mj,คอนเต้ ลากร่อย,15:24
2023-03-26 23:15:54,เมธี อริยะ,ดีแล้วคับไม่แจ้งความ คนสติไม่ดี ถ้าติดคุก ทรมานเปล่าๆ,15:25
2023-03-26 23:15:55,R.P.G R.P.G,แล้วที่ตายคืออะไร รึคิม,15:26
2023-03-26 23:16:04,นักรบ ราชอาณาจักรปาตานีสถาน,แบบนี้แหละ ยุคยาบ้าถูก และกัญชาเสรี ก็ดูเอากันเองนะครับ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,15:35
2023-03-26 23:16:08,ก่อกิจ วรรธนะเลาหะ,คอนเต้ออกจากไก่?,15:39
2023-03-26 23:16:09,Nils Mj,คอนเต้บอกกูหนีก่อน,15:40
2023-03-26 23:16:11,ท่านขุนChanel,ร้อนแต่เช้าเลย(แฟนข่าว),15:42
2023-03-26 23:16:16,KITTY,เสพกัญชา กระท่อม ยาบ้า เกินขนาด เลยสติไม่ดี,15:47
2023-03-26 23:16:19,ต่อแวลา,คนอยุ่ก็ค่อยประสารว่าต้องการอะไรขาดอะำสจะเอางบไปทำยัง,15:50
2023-03-26 23:16:25,doorthai yaiuodom,:hugging_face: สวัสดี เรื่องเล่าเช้านี้ :tulip::rose::rose:,15:55
2023-03-26 23:16:25,Nils Mj,ก็จริงของคอนเต้,15:56
2023-03-26 23:16:26,R.P.G R.P.G,โทนี่ นั้งชิลๆออก ปทเลยนะจ๊ะ,15:57
2023-03-26 23:16:28,คิม จอง ตู่,ที่ตาย เสื้อแดงเทียมครับ,15:59
2023-03-26 23:16:28,GUN POWDER,แยกทาง มันก็ไล่ออกนั่นแหละ555,15:59
2023-03-26 23:16:29,เช็ดเข้ อาราเล่สังฆัง,ฮา จิมๆ วัยรุ่นกดไลค์,16:00
2023-03-26 23:16:35,Rittidech ฤทธิเดช,คนมันเป็นไปตามยุคของมัน คงแก้ยาก,16:06
2023-03-26 23:16:39,LISA VIP,HBD LISA LALISA (แฟนข่าว) (แฟนใจ),16:10
2023-03-26 23:16:42,Nils Mj,ถ้าเล่นดีคงได้แชมป์,16:13
2023-03-26 23:16:42,เช็ดเข้ อาราเล่สังฆัง,งงจัดๆวัยรุ่นกด งง,16:14
