dateTime,authorName,Message,Time
2023-03-24 00:23:34,GoodDay Gooddee,หน้าละอ่อน ได้ตั๋วช้างมาใช่ไหม,1:23:05
2023-03-24 00:23:34,Peyanan Wanthip,ว่าไม่ได้ เพชรบุรี เมืองมือปืน,1:23:05
2023-03-24 00:23:34,JOSH,สิงค์สนามซ่อมเกินตำรวจ:slightly_smiling_face:,1:23:05
2023-03-24 00:23:34,Vake Chap,ค,1:23:05
2023-03-24 00:23:35,Chatpong Klinbuayam,ตำรวจอุปกรณ์พร้อม vs โจรกระจอกกับปืน2กระบอก,1:23:06
2023-03-24 00:23:35,ขวัญเนตร สุดใจ,บางครั้งต้องเห็นใจตำรวจบ้าง ตำรวจก็มีพ่อแม่เหมือนกัน,1:23:06
2023-03-24 00:23:36,MAC,ตูบ ... หาเสียง อยู่ :ferry::ferry::ferry::ferry::ferry::ferry:,1:23:07
2023-03-24 00:23:37,ไป่ หวู่หนาน,ตลก คนๆเดียวในบ้านหลังน้อยๆระงับเหตุแค่นี้เป็นหลายชั่วโมง,1:23:08
2023-03-24 00:23:37,วิชิต สาลีหอม,ถ้าเป็นลูกผู้ชายพอ ตอบเดี๋ยวนี้,1:23:08
2023-03-24 00:23:38,ทอง ม้วน,ไม่พร้อมรบ,1:23:09
2023-03-24 00:23:38,Metaverse,แพ้ขี้ยาเหรอคุณตำรวจ,1:23:09
2023-03-24 00:23:38,AK,แพงทุกอย่างค่าไฟ ค่าน้ำมัน ค่าครองชีพ ,1:23:09
2023-03-24 00:23:38,kitpoommy,ถุ้ย,1:23:09
2023-03-24 00:23:39,อ่ำ อ่ำ,คือ...จะบอกว่า...โจรเก่งกว่า..:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:23:10
2023-03-24 00:23:39,ชูแว๊บ,โล่มีอันเดียว รึไงว่ะ,1:23:10
2023-03-24 00:23:39,Tamm Khung,ฝึกมาไม่มีประโยชน์เลย,1:23:10
2023-03-24 00:23:39,naresrd,เหตุการเขาต้องรายงานผ่านิทยุส่อสารเป็นระยะทั้งกู้ภัยทั้งตำรวจแต่บอกเ้าใจไปเองว่าส่งคนเจ็บโรงพยาบาลแล้วฟัขึ้นเนาะท่าน,1:23:10
2023-03-24 00:23:40,T T,เข้าไปโดนยิงตายก็โดนด่าว่าโง่ ไม่เข้าก็โดนด่าว่ากลัว,1:23:11
2023-03-24 00:23:40,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ,1:23:11
2023-03-24 00:23:40,มะลิ,สลายกับม๊อบ เก่ง เก่งกับคนไม่มัอาวุธ,1:23:11
2023-03-24 00:23:41,บุญเลิส นวลตา,เสือสนามซ้อมหมูสนามจริง,1:23:12
2023-03-24 00:23:41,twicein14days,เราไม่มี hero,1:23:12
2023-03-24 00:23:42,Bloom,เก่งแต่กับประชาชน,1:23:13
2023-03-24 00:23:42,POP ช่างบ้านบ้าน,งบประมาณเบิกจ่ายทุกปี,1:23:13
2023-03-24 00:23:43,เอก นันทา,กลัวตาย แนะนำทำงานอื่นเถอะครับ,1:23:14
2023-03-24 00:23:43,Phanthawit Taweewonghirun,ประเด็นคือคนร้ายเก่งกว่าหรอครับ,1:23:14
2023-03-24 00:23:43,oran itwat,ไม่เข้าใจคับ,1:23:14
2023-03-24 00:23:43,Panya Klomruthai,ให้คนร้ายยิงอย่างเดียว ตำรวจงบเอาไปทำอะไรหมด ,1:23:15
2023-03-24 00:23:45,Sabai chill chill เที่ยวชมชิม,รถมีคันเดียว เค้าก็บอกแล้ว,1:23:16
2023-03-24 00:23:45,supachai sumrubsuk,กระจอกนั่นเอง กำ,1:23:16
2023-03-24 00:23:45,แมลงปอไร้ปีก,ใครเชื่อมั้ง,1:23:17
2023-03-24 00:23:46,ห้ามขู่ฆ่าเรื่องเล่าเช้านี้,อยู่ที่เพชรบุรี นึกว่าเป็นไอ้เต้นัด:dothefive::dothefive::dothefive::dothefive::dothefive:,1:23:17
2023-03-24 00:23:46,Joy Lee,คนร้าย คนบ้าน ป่วยทางจิต,1:23:18
2023-03-24 00:23:47,Ake Indy,ตำรวจไทยมีสไนเปอร์มั้ย หรือมีแต่ในหนัง,1:23:18
2023-03-24 00:23:47,บินเดี่ยวหมื่นลี้,ถ้าตำรวจมาตั้งแต่เขาแจ้งเรื่องกินเหล้าเสียงดังก็ไม่เกิดเรื่อง,1:23:18
2023-03-24 00:23:47,ผู้ชายธนู _Sagittarius man,ทำไม่ได้...หางานอย่างอื่นทำเถอะไป๊...,1:23:18
2023-03-24 00:23:47,Binnie Arnie,บูด,1:23:19
2023-03-24 00:23:48,Nick Ky,ส่วนตัวมองว่าชุดปฏิบัตการ พร้อมแหละ แต่มันติดที่ ระบบ การปฏิบัต แม่งเรื่องเยอะ,1:23:19
2023-03-24 00:23:48,จิล สุพพัต,ปืนไม่มีเหรอ,1:23:19
2023-03-24 00:23:49,Tay Road,ใช้โดรนตรวจสัญญาณชีพ คือยังไงนะ? สังเกตุว่ายังหายใจไหมผ่านโดรนหรอ?,1:23:20
2023-03-24 00:23:50,DBAANRO,ขอโทษ = จบ (ประเทศไทยยยยย),1:23:21
2023-03-24 00:23:50,Kan Wong 👁👁,ตาสีตาสาไม่มีปืนเหมือนตำรวจ ทหารหรอกจ้า,1:23:21
2023-03-24 00:23:50,Bl4kE ZONE,1 รุม 100 555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,1:23:21
2023-03-24 00:23:50,Sada 6408,ฝึกมาเสียเปล่าไม่ได้เรื่อง..ล้มเหลว,1:23:21
2023-03-24 00:23:52,สายลม ใต้ปีก,รถเกาะคงอยู่ปอยเปต. เลยมาช้า,1:23:23
2023-03-24 00:23:52,มนุษย์เงินเดือน,เค้าฝึกเพื่อมาตั้งด่านกับรีดไถ ไม่ถนัดด้านนี้,1:23:23
2023-03-24 00:23:52,JOSH,สิงค์สนามซ่อมเกินตำรวจ:slightly_smiling_face:,1:23:23
2023-03-24 00:23:52,"ชายแม็ก""""",ก่อเหมือนสามจังหวันนั้นและคนร้ายต่อสู้ ต้องจัดการขั้นเด็ดขาด,1:23:23
2023-03-24 00:23:53,อ่ำ อ่ำ,คือ...จะบอกว่า...โจรเก่งกว่า..:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:23:24
2023-03-24 00:23:53,Zxcvbnm Mnbvcxz,100/1 ? 15 ชม..ถุย,1:23:24
2023-03-24 00:23:53,HOT SOCIAL TODAY,รถมานานไป,1:23:24
2023-03-24 00:23:54,piyapol kongkratok,ูโจรแม่งเก่งกว่าตำรวจอีกขนาดไม่ได้ฝึกอย่างตำรวจนะนี้,1:23:25
2023-03-24 00:23:54,KN_ Lupin,แล้วจะมีตำหนวดไว้ทำไม,1:23:25
2023-03-24 00:23:54,OPTIMUS ไพร์ม,ตำรวจกลัว ว่างั้นเถอะ,1:23:25
2023-03-24 00:23:55,Toon,แก้สน้ำตาโยนไปในบ้านไม่เกิน10นาทียังไงมันก็อยู่ไม่ได้จริงออกมาอยู่แล้ว หรือมีไว้ใช้กับเด็กๆที่ประท้วงเพียงอย่างเดียว,1:23:26
2023-03-24 00:23:55,การกระทำคือสิ่งที่เป็นไป,ไม่มีใครอยากให้เกิดขึ้น ใช้เหตุผลประกอบดูสิทั้งญาติและเจ้าหน้าที่นั้นละ,1:23:26
2023-03-24 00:23:56,Seiko,ตร.ไม่ได้ฝึกมาหรือไงวะ!! ต่อไปเกิดเหตแบบนี้อีกจะยังไง ใช้เวลานานแบบนี้อีกหล่ะ เหตผลเยอะ!!(อ้างไปเรื่อยจะได้โดนด่าน้อยลง)เวร!!,1:23:27
2023-03-24 00:23:56,KNOW THAI,ชุมพรตำรวจเสื้อแดงนะ ภาคดต้มีจังหวัดเดียวทีเสื้อแดงเยอะคือชุมพร 55555555555555555555555555,1:23:27
2023-03-24 00:23:56,lookie channal,ใช่ไง,1:23:27
2023-03-24 00:23:56,Jar Netson,รถหุ้มเกราะเดินทางมาจากยะลาเลยช้าครับ,1:23:27
2023-03-24 00:23:57,Pari123, แล้วกับม๊อบ เก่งเกิน,1:23:28
2023-03-24 00:23:58,อ่ำ อ่ำ,คือ...จะบอกว่า...โจรเก่งกว่า..:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:23:29
2023-03-24 00:23:58,HOT SOCIAL TODAY,นานไป,1:23:29
2023-03-24 00:23:59,ލ,คนขับเมาชิมิ,1:23:30
2023-03-24 00:23:59,ฟ้าใสพารวย Fahsai,เวลาหลายชั่วโมง ทำอะไรกัน,1:23:30
2023-03-24 00:23:59,คนจริง 2022,เข้าแม่งทุกทางสิ มันจะยิงครบไหม,1:23:30
2023-03-24 00:23:59,ยุทธนา ชิดชอบ,:face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails:,1:23:30
2023-03-24 00:24:00,R.P.G R.P.G,ควันสลบ ใช้กับคนร้ายที่เคยฝึกมาไม่ได้นะฮ่ะ,1:23:31
2023-03-24 00:24:00,syvhjzb Hevizb,ปราบยา นี่คล่องจัด จุ่โจมเลย:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1:23:31
2023-03-24 00:24:00,Highland,ขับจากกทม.รถติดอะ,1:23:31
2023-03-24 00:24:00,ศุภากร จันทร์หลวง,แก็สน้ำตา ยิงเข้าบ้านไม่ได้เหรอ,1:23:31
2023-03-24 00:24:02,Tidasri Kalasing,รถหุ้มเกราะมาจาก กทมรึเปล่าถึงช้า,1:23:33
2023-03-24 00:24:02,กระเพาหมูสับไข่ดาว เผ็ดเผ็ด,รถหุ้มเกาะเอาไปรับแก๊ปช้าหน่อย,1:23:34
2023-03-24 00:24:03,Aor Ssong,ของบสิ ประเทศนี้ ของบเลย เอามาแย่งกันกิน,1:23:34
2023-03-24 00:24:03,TWR Digital,รถหุ้มเกราะอยู่ต่างประเทศเหรอครับ เก่งจังกับคนไม่มีอาวุธที่แบบนี้เสือกป๊อด ประสานงานช้าจังเลยนะตำรวจไทย,1:23:34
2023-03-24 00:24:03,Nat St,กระจอกจริง:person_facepalming::person_facepalming::person_facepalming::person_facepalming:,1:23:34
2023-03-24 00:24:03,NGU420,แก๊สน้ำตาไว้ใช้กับม็อบ,1:23:34
2023-03-24 00:24:03,กูงง กูงง,เก่งแต่กับคนไม่มีอาวุธไง,1:23:34
2023-03-24 00:24:04,Bongkotchakorn Kaikaew,โจรมียุทธวิธีแล้วพี่ตร.ไม่มีหรอค้าาาา,1:23:35
2023-03-24 00:24:06,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ,1:23:37
2023-03-24 00:24:06,i 'SET,555กระจอกจริงเรื่องปฎิบัติ เก่งสัสๆตอนซ้อม,1:23:37
2023-03-24 00:24:07,พระจันทร์สีเงิน,ทำไมไม่ขอกำลังจากทหารมาช่วยหละเช่นรถหุ้มเกราะ,1:23:38
2023-03-24 00:24:07,Tao tao chi,สรุปว่าโจรมันเก่งกว่า,1:23:38
2023-03-24 00:24:07,Fjg Ghgh,หน่วยสไนเปอร์คนเดียวจบคับ,1:23:38
2023-03-24 00:24:08,Nils Mj,กับม็อบมือเปล่ากูเห็นสาดกระสุนไปทั่ว,1:23:39
2023-03-24 00:24:08,Nattawach S.,ถนัดตั้งด่านไถ่ตังมากกว่า,1:23:39
2023-03-24 00:24:08,fineart 13,ถนัดงานตั้งด่าน,1:23:39
2023-03-24 00:24:08,Benjamas,เครื่องมือพร้อมแต่ตำรวจไม่พร้อม,1:23:39
2023-03-24 00:24:09,ލ,ห่วย,1:23:40
2023-03-24 00:24:09,วัฒนา มณีพันธุ์,แก๊สน้ำตา,1:23:40
2023-03-24 00:24:09,Topper,รอง เเน้ม ปลา กรอบต่อไป:grinning_squinting_face:,1:23:40
2023-03-24 00:24:09,อ่ำ อ่ำ,คือ...จะบอกว่า...โจรเก่งกว่า..:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:23:41
2023-03-24 00:24:11,Ake Indy,พนมไก่ต้ม,1:23:42
2023-03-24 00:24:11,วายุ สุขราช,นิสัย ตำรวจ รู้ๆกัน,1:23:42
2023-03-24 00:24:11,Thanawat Todee,กากมากครัยคุนตำรวจทำงานแค่นี้ไปไถนาครับอย่ามาเป็นตำรวจเลย,1:23:42
2023-03-24 00:24:11,ณัฐธีร์ กฤตานนพิธิวัฒน์,ท่านก็กลัวครับ,1:23:43
2023-03-24 00:24:12,พล อ้อมชมภู,ขนาด ต.ร ยังยอมรับเลยว่า คนร้ายคนเดียวเก่ง555,1:23:43
2023-03-24 00:24:12,นเรศ ่ร่มรื่น,ตํารวจสู้กลับคนร้ายคนเดียวสู้กับคนร้ายไม่ได้แล้วประชาชนจะไปเชื่อใจตํารวจได้งัย1ต่อร้อย,1:23:43
2023-03-24 00:24:12,Bl4kE ZONE,1 รุม 100 อะคราฟฟฟฟฟฟฟฟฟฟ,1:23:43
2023-03-24 00:24:13,วิทยา จันดาวงศ์,ป,1:23:44
2023-03-24 00:24:14,มะลิ,นี้ถ้า ต้องกู้ระเบิด ตายห่านกันหมด,1:23:45
2023-03-24 00:24:14,DBAANRO,ใครก็เป็นตร.ได้ครับ,1:23:45
2023-03-24 00:24:14,Prometius,ไอพวกปากเก่ง ถ้าเขารีบเข้าไปแล้วโดนยิงหัวตาย มรึงรับผิดชอบอะไรได้มั้ง เงียบปากไป,1:23:45
2023-03-24 00:24:15,OPEN9 [Sak],สงใสถ้าเป็นโครตโจร เอาตำรวจมาเป็นกองทัพมั่ง,1:23:46
2023-03-24 00:24:15,Buabucha,ผมไม่ได้โทษตำรวจนะ แต่ถอดบทเรียนมาหลายครั้งละ ผมเห็นก็ซ้ำรอยเดิมตลอด,1:23:46
2023-03-24 00:24:15,สุนันทา น้อยบัวงาม,สวัสดีทั้ง2คร้าบ,1:23:47
2023-03-24 00:24:16,thavesak claysuwan,กฏหมายห้ามคนร้ายมีอาวุธหรือไง,1:23:47
2023-03-24 00:24:17,Leranto,แถโว้ยยยยยยยยยยยยยยยยยย,1:23:48
2023-03-24 00:24:17,ทอง ม้วน,หนึ่งต่อร้อยการแก้ปัญหาไม่เด็ดขาด,1:23:48
2023-03-24 00:24:17,Binnie Arnie,รถหุ้มเกาะมีไว้ทำรัฐประหาร,1:23:48
2023-03-24 00:24:18,สมบัติ ชํานาญกิจ,เจ้าหน้าที่ทำดีที่สุดแล้ว :victory_hand::victory_hand::victory_hand:,1:23:49
2023-03-24 00:24:18,Flogz Kuma,โล่กันม๊อปโล่มีเป็นพัน,1:23:49
2023-03-24 00:24:19,Pakornzith,อุปกรณ์ตำรวจซื้อเองนะครับ ไปถามได้เลย,1:23:50
2023-03-24 00:24:20,Mickey Jew,แก้ตัวไปค่ะ คุณทำไม่ได้ จบ,1:23:51
2023-03-24 00:24:21,Prometius,ไอพวกปากเก่ง ถ้าเขารีบเข้าไปแล้วโดนยิงหัวตาย มรึงรับผิดชอบอะไรได้มั้ง เงียบปากไป,1:23:52
2023-03-24 00:24:21,อร ชุน,ทีกับเด๊กใจกล้าจัง รวดเร๊วทันที,1:23:52
2023-03-24 00:24:21,ލ,กลัวรถบุบ,1:23:52
2023-03-24 00:24:22,True Move,เพราะยาเสพติด ทำลายสมองทำให้บ้า ติดเสื่อม เรารู้้ เรียนมาทุกคน ใันมีส่วนผสมของสารพิษ กดหลอนประสาท,1:23:53
2023-03-24 00:24:22,Nuttapong Chaisena,คนร้ายอยู่ในบ้าน อัดแก๊สน้ำตาเอาไปไม่ได้หรอ,1:23:53
2023-03-24 00:24:22,กรรชรส เดียรติพรพานิช,น้องคงน่ารักมาก....แม่เลี้ยงทรพีนี่เอง,1:23:53
2023-03-24 00:24:22,Flogz Kuma,โล่กันม๊อปโล่มีเป็นพัน,1:23:53
2023-03-24 00:24:23,Ratthakhet kanthaklom,จอนวิค5,1:23:54
2023-03-24 00:24:23,KNOW THAI,ชุมพรตำรวจเสื้อแดงนะ จำผิดกันเองซะงั้น 5555555555,1:23:54
2023-03-24 00:24:23,Kobdesu,เก่งแต่กับประชาชน,1:23:54
2023-03-24 00:24:24,Steep Rojer,ลาออกไปเลยครับท่าน ง่ายๆ,1:23:55
2023-03-24 00:24:25,MR.Natthapong Jandaeng,เพชรบุรี มีดีแค่ด่านจริงๆ ,1:23:56
2023-03-24 00:24:27,MOO Koingc,ถ้าเราเป็นเจ้าหน้าที่เราก็กลัวตายเหมือนกัน,1:23:58
2023-03-24 00:24:28,EUNJAE PARK,คนร้ายเก่ง หรือตำรวจโง่,1:23:59
2023-03-24 00:24:28,Prometius,ไอพวกปากเก่ง ถ้าเขารีบเข้าไปแล้วโดนยิงหัวตาย มรึงรับผิดชอบอะไรได้มั้ง เงียบปากไป,1:23:59
2023-03-24 00:24:29,วันนา แสงสี,ต้องรับบริจาคซื้อ เสื้อเกราะกันอีกไหม ประเทศนี้,1:24:00
2023-03-24 00:24:29,KNOW THAI,ชุมพรตำรวจเสื้อแดงนะ จำผิดกันเองซะงั้น 5555555555,1:24:00
2023-03-24 00:24:29,Thitiwut Nasingkan,ถ้ามีผู้ก่อการรายที่ทำแผนมาจริงๆ มึงก็สู้เขาไม่ได้เลยดิถ้างั้น ไม่มีคุณภาพ ช้า,1:24:01
2023-03-24 00:24:30,yeamed,ครั้งต่อเตรียมอาวุธป้องกันให้พร้อมนะ กูยอมจ่ายภาษี,1:24:01
2023-03-24 00:24:30,Joy Lee,คนร้ายมันพร้อมตาย,1:24:01
2023-03-24 00:24:30,ฟ้าใสพารวย Fahsai,ถนัดตั้งด่าน,1:24:01
2023-03-24 00:24:32,DondeEsta,นี่โจรหรือจอห์นวิค,1:24:03
2023-03-24 00:24:33,Pra Taung,จะถามอะไรกันนักหนา,1:24:04
2023-03-24 00:24:34,สําหรับสมัคร ยูทูป,ไม่ส่งอีพวกอุดปากป้าไปวะ เอาร่มไปคันเดียวก็พอ,1:24:05
2023-03-24 00:24:34,JrAEK Dc,ผมมีแต่ปืน ได้ป่าว,1:24:06
2023-03-24 00:24:35,Suthipong Meaw,ปานนั้นฝึกทางยุทธวิธีตลอดทั้งทหารตำรวจ,1:24:06
2023-03-24 00:24:35,KNOW THAI,ชุมพรตำรวจเสื้อแดงนะ จำผิดกันเองซะงั้น 5555555555,1:24:06
2023-03-24 00:24:35,Rachan Choochuen,วานถนัดคือตั้งด่านไถ งานบู้กลัวตาย,1:24:06
2023-03-24 00:24:35,amy piyatass,ตำรวจเก่งแต่กับพวกชุมนุมจริงๆ:bullseye:,1:24:06
2023-03-24 00:24:36,JubGangBoy,ใช่ สรุปโจรมันเก่ง ตำรวจไม่ผิด,1:24:07
2023-03-24 00:24:36,Rack Kmutnb Engineer 43,เข้าไปก้อ ตายเพิ่ม ไม่มีประโยชน์,1:24:07
2023-03-24 00:24:36,piyapol kongkratok,โจร=จอร์นวิค,1:24:08
2023-03-24 00:24:38,Chayasit Tongpasert,มุมยิงก็เสียเปรียบ หลบก็ไม่ได้ เห็นใจครับ,1:24:09
2023-03-24 00:24:38,อมรรัตน์ เฉยชา,น่าเห็นใจคนที่ไปส่งของที่สุดไม่รู้เรื่องแต่เข้าไปตาย,1:24:09
2023-03-24 00:24:38,Flogz Kuma,อุปกรมีแต่เอาไปสู้กับม๊อปป่าว,1:24:09
2023-03-24 00:24:42,Taweesak Mechamnan,รถกันกระสุน VIP แทน,1:24:13
2023-03-24 00:24:42,Toon,ถ้ากลัวตายอยากเป็นตำรวจครับยังเชื่อว่าสังคมไทยมีคนที่อยากเป็นตำรวจและพร้อมทำงานจริงๆ,1:24:13
2023-03-24 00:24:42,Siriwan Pongoanna,:person-turqouise-waving::person-turqouise-waving::person-turqouise-waving:,1:24:13
2023-03-24 00:24:42,Sompon Petchchart,ปืน ยาบ้า กัญชาหาง่ายมากแต่เงิน ความสุขความปลอดภัยหาโคตรยากเลย,1:24:13
2023-03-24 00:24:42,Prometius,ไอพวกปากเก่ง ถ้าเขารีบเข้าไปแล้วโดนยิงหัวตาย มรึงรับผิดชอบอะไรได้มั้ง เงียบปากไป,1:24:14
2023-03-24 00:24:44,หนุ่มภูไท อัคนิจ,เสียดายภาษี เกิดเหตุแบบนี้หลายครั้งแล้ว แต่ยังไม่สามารถปิดจ๊อบให้ทันท่วงที,1:24:15
2023-03-24 00:24:45,มะลิ,เชื่อเถอะเหตุลักษณะนี้ จะเกิดอีกแน่นอน มันเลียนแบบกัน,1:24:16
2023-03-24 00:24:46,JrAEK Dc,9 มม.,1:24:17
2023-03-24 00:24:46,Jar Netson,กัญชา,1:24:17
2023-03-24 00:24:48,สําหรับสมัคร ยูทูป,ไม่ส่งอีพวกอุดปากป้าไปวะ เอาร่มไปคันเดียวก็พอ,1:24:19
2023-03-24 00:24:48,Bunnagsatitpong Bunnag,เวลาสลายม๊อบเห็นเข็มแข็ง เหี้ยมหาญมาก,1:24:19
2023-03-24 00:24:49,Autsadakon,ไม่มีกำลังใจให้เลยมีแต่คำถามแล้วก็ด่าด่าด่า,1:24:20
2023-03-24 00:24:49,Pat.t.m. Mohummat,เป็นผมจะเอารถเมล์มาขว้างเลยครับรับรอง,1:24:20
2023-03-24 00:24:49,Nils Mj,แต่กูเห็นตะกวดยืนแดกข้าวชิวๆอยู่,1:24:20
2023-03-24 00:24:49,Suchada Prasarnpan,เครียด ไม่ทำรุนแรงขนาดนี้ เท่าคลั่ง,1:24:21
2023-03-24 00:24:51,Galiathusoo,? ?ๅ,1:24:23
2023-03-24 00:24:52,Black Swan,มืงก็กลัวตายจ้า ไม่สู้,1:24:23
2023-03-24 00:24:52,Bloom,แล้วฝึกไปทำห่าไร ไว้ลงยูทูปเหรอ,1:24:23
2023-03-24 00:24:53,Suthipong Meaw,ตั้งด่านตั้งจริง,1:24:24
2023-03-24 00:24:55,Tamm Khung,แก่งกว่าตำรวจซะงั้น,1:24:26
2023-03-24 00:24:56,มะลิ,เชื่อเถอะเหตุลักษณะนี้ จะเกิดอีกแน่นอน มันเลียนแบบกัน,1:24:27
2023-03-24 00:24:57,Zxcvbnm Mnbvcxz,รถน้ำมีไม่ฉีดว่ะ,1:24:28
2023-03-24 00:24:57,R.P.G R.P.G,แก๊ซน้ำตาใช้ไม่ได้นะฮ่ะกับเคลแบบนี่มันผิดวิธี,1:24:28
2023-03-24 00:24:58,KNOW THAI,ชุมพรตำรวจเสื้อแดงนะ จำผิดกันเองซะงั้น 5555555555,1:24:29
2023-03-24 00:24:58,สําหรับสมัคร ยูทูป,ไม่ส่งอีพวกอุดปากป้าไปวะ เอาร่มไปคันเดียวก็พอ,1:24:29
2023-03-24 00:24:58,siriwat sangsuwan(lee),คนร้ายพร้อมจะตายแล้ว ถึงได้กราดยิง,1:24:29
2023-03-24 00:24:59,มะลิ,เชื่อเถอะเหตุลักษณะนี้ จะเกิดอีกแน่นอน มันเลียนแบบกัน,1:24:30
2023-03-24 00:24:59,kitt,เครียดต้องยิง,1:24:30
2023-03-24 00:25:01,thavesak claysuwan,เสื้อสีอะไรไม่สำคัญ ส,1:24:32
2023-03-24 00:25:01,Aor Ssong,ยาเสพติด ปืน,1:24:32
2023-03-24 00:25:01,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ,1:24:32
2023-03-24 00:25:01,pansak,เรื่องปืนต้องมีการต่อใบอณุญาตปืนถ้าคนไหนป่วยทางจิตต้องยึดคืนใบอณุญาต พอเกิดเหตุจะได้ปิดข้ออ้าง ,1:24:33
2023-03-24 00:25:02,Bigg B,ยา ปืน จิต,1:24:33
2023-03-24 00:25:03,มะลิ,เชื่อเถอะเหตุลักษณะนี้ จะเกิดอีกแน่นอน มันเลียนแบบกัน,1:24:34
2023-03-24 00:25:03,วารุณี คงวุฒิวรากร,ทำไมมีปืน,1:24:34
2023-03-24 00:25:04,Urivon Namvongsa,แล้วปืนตำรวจไม่มีลูกหรือไง มาเป็นร้อย,1:24:35
2023-03-24 00:25:04,Bl4kE ZONE,@Prometius กลัวตายก็ไม่ต้องมาเป็น จะนั่งแต่ในห้องแอร์ว่างั้น ,1:24:36
2023-03-24 00:25:06,Nat St,ยุคใอตู่:person_facepalming::person_facepalming::person_facepalming::person_facepalming::person_facepalming:,1:24:37
2023-03-24 00:25:06,PK GASS,รถหุ้มเกราะ มันจอดอยุ่ไหนเหรอ ถึงมาช้า,1:24:37
2023-03-24 00:25:07,เด่น ปืนใหญ่,กัญชา ยาบ้า ปืนเถื่อน เต็มบ้านเต็มเมือง..ยุค ตูบ:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:24:38
2023-03-24 00:25:07,Joy Lee,วันนี้ ทำให้รู้ มีอะไีร ช่วยเหลือตัวเองแน่นอน,1:24:38
2023-03-24 00:25:09,FlukyDu Fluke,ถ้าเหยื่อตายแล้ว มึงจะเอารถหุ้มเกราะมาทำไม,1:24:39
2023-03-24 00:25:10,อัม พร,เราจะไม่ให้ลูกเป็นตำรวจทำดีเสมอตัวทำชั่วโดนด่า,1:24:40
2023-03-24 00:25:10,Flogz Kuma,แก๊ซน้ำตา มีไม่ใช้ เก่งแต่กับม๊อป,1:24:40
2023-03-24 00:25:10,Eol, ไม่เคยฝึก ไม่เคยคิดแผน คิดว่าตำรวจมีหน้าที่โบกรถอย่างเดียวหรอ,1:24:41
2023-03-24 00:25:10,FlukyDu Fluke,ถ้าเหยื่อตายแล้ว มึงจะเอารถหุ้มเกราะมาทำไม,1:24:41
2023-03-24 00:25:11,MR.Natthapong Jandaeng,เวลาตั้งด่าน จับ ยา ตรวจเยี่ยว เพชรบุรี เร็วมากกกกกกกก,1:24:41
2023-03-24 00:25:12,KNOW THAI,ชุมพรตำรวจเสื้อแดงนะ จำผิดกันเองซะงั้น 5555555555,1:24:42
2023-03-24 00:25:11,FlukyDu Fluke,ถ้าเหยื่อตายแล้ว มึงจะเอารถหุ้มเกราะมาทำไม,1:24:42
2023-03-24 00:25:12,R.P.G R.P.G,คนร้ายคลั่งแบบนี่,1:24:43
2023-03-24 00:25:12,ศิรา จอมประดิษฐ์,ห่วย,1:24:43
2023-03-24 00:25:12,Toon,แก้สน้ำตา,1:24:44
2023-03-24 00:25:13,มะลิ,เชื่อเถอะเหตุลักษณะนี้ จะเกิดอีกแน่นอน มันเลียนแบบกัน,1:24:44
2023-03-24 00:25:13,lookie channal,ฝึกจริงจังเถอะตำรวจอะ วันข้างหน้าอาจมีอีก,1:24:44
2023-03-24 00:25:13,Mickey Jew,ตำรวจไทย ไปฝึกที่ไหนมา ถามจริง ช้ามาก,1:24:44
2023-03-24 00:25:14,สุกัญญา ภูมิเรืองโรจน์,เอาเงินงบประมาณไปซื้ออะไรมา ทำไมไม่กระจายไปให้ทั่วประเทศ เวลากับ ปชช.พวกมึงเก่งกันจัง,1:24:45
2023-03-24 00:25:16,มนุษย์เงินเดือน,เค้าฝึกเพื่อมาตั้งด่านกับรีดไถนะ,1:24:47
2023-03-24 00:25:18,่J.SURACHAT,ทีกลับเด็กรถน้ำรถเกราะมากันเต็มที่,1:24:49
2023-03-24 00:25:18,Cherlatan,แก๊ง คฝ ทำไมไม่เอามาละ ทั้งโล่ ทั้งเกราะ ทั้งอาวุธ เก่งจังกะคนไม่มีอาวุธ,1:24:49
